EventId,RankOrder,Class
285791,28037,s
285792,28038,s
285794,28039,s
285795,28040,s
285805,28041,b
285807,28042,s
285809,28043,s
285815,28044,s
285819,28045,b
285820,28046,s
285821,28047,s
285822,28048,s
285823,28049,s
285825,28050,s
285827,28051,s
285830,28052,s
285832,28053,s
285834,28054,s
285836,28055,s
285838,28056,s
285839,28057,s
285840,28058,s
285842,28059,s
285843,28060,b
285848,28061,s
285849,28062,b
285850,28063,s
285857,28064,s
285861,28065,s
285862,28066,s
285866,28067,s
285871,28068,s
285872,28069,s
285876,28070,s
285881,28071,s
285883,28072,s
285885,28073,s
285886,28074,s
285887,28075,b
285893,28076,s
285894,28077,s
285895,28078,b
285896,28079,s
285905,28080,s
285907,28081,s
285908,28082,s
285913,28083,s
285915,28084,s
285916,28085,b
285917,28086,s
285919,28087,s
285921,28088,s
285922,28089,s
285923,28090,s
285925,28091,b
285929,28092,s
285930,28093,s
285933,28094,s
285934,28095,b
285939,28096,s
285940,28097,s
285941,28098,s
285942,28099,s
285950,28100,s
285953,28101,s
285954,28102,s
285957,28103,s
285959,28104,s
285960,28105,s
285961,28106,s
285964,28107,b
285965,28108,s
285966,28109,b
285969,28110,s
285972,28111,s
285974,28112,s
285975,28113,s
285978,28114,b
285979,28115,s
285984,28116,s
285985,28117,s
285988,28118,s
285989,28119,b
285990,28120,s
285992,28121,s
285993,28122,s
285995,28123,s
285996,28124,s
285997,28125,b
286000,28126,s
286001,28127,s
286003,28128,b
286004,28129,s
286006,28130,b
286007,28131,s
286009,28132,b
286012,28133,s
286014,28134,s
286016,28135,s
286019,28136,s
286020,28137,s
286022,28138,b
286025,28139,s
286026,28140,s
286027,28141,b
286032,28142,s
286033,28143,s
286034,28144,b
286035,28145,s
286037,28146,s
286051,28147,s
286053,28148,s
286054,28149,s
286055,28150,b
286057,28151,s
286058,28152,s
286059,28153,s
286061,28154,b
286064,28155,s
286066,28156,s
286069,28157,b
286071,28158,s
286074,28159,s
286075,28160,s
286077,28161,s
286078,28162,s
286079,28163,s
286081,28164,s
286082,28165,b
286083,28166,b
286084,28167,s
286086,28168,s
286088,28169,s
286089,28170,s
286090,28171,s
286091,28172,s
286092,28173,s
286093,28174,s
286100,28175,s
286102,28176,s
286103,28177,s
286104,28178,s
286109,28179,s
286110,28180,s
286111,28181,s
286112,28182,s
286114,28183,s
286116,28184,s
286120,28185,s
286121,28186,s
286122,28187,s
286123,28188,b
286124,28189,b
286125,28190,s
286128,28191,s
286129,28192,s
286132,28193,s
286134,28194,s
286135,28195,s
286139,28196,s
286140,28197,s
286141,28198,s
286142,28199,s
286144,28200,s
286145,28201,s
286146,28202,s
286147,28203,s
286149,28204,s
286151,28205,s
286153,28206,s
286154,28207,s
286157,28208,b
286158,28209,s
286159,28210,s
286162,28211,s
286163,28212,s
286165,28213,b
286168,28214,s
286170,28215,s
286172,28216,s
286173,28217,s
286174,28218,s
286175,28219,s
286178,28220,s
286183,28221,s
286191,28222,b
286201,28223,b
286202,28224,s
286205,28225,b
286206,28226,s
286207,28227,s
286209,28228,s
286217,28229,s
286220,28230,s
286224,28231,b
286225,28232,b
286226,28233,s
286228,28234,s
286229,28235,s
286230,28236,s
286231,28237,s
286236,28238,s
286237,28239,s
286239,28240,b
286240,28241,s
286241,28242,s
286242,28243,b
286246,28244,s
286247,28245,s
286248,28246,s
286250,28247,s
286257,28248,s
286261,28249,s
286263,28250,s
286266,28251,s
286268,28252,s
286269,28253,s
286270,28254,b
286273,28255,b
286274,28256,s
286275,28257,s
286276,28258,s
286277,28259,s
286279,28260,s
286280,28261,s
286284,28262,s
286286,28263,s
286288,28264,s
286289,28265,s
286290,28266,s
286293,28267,s
286295,28268,s
286297,28269,b
286299,28270,b
286301,28271,s
286302,28272,b
286304,28273,s
286305,28274,s
286307,28275,s
286308,28276,b
286309,28277,s
286310,28278,b
286314,28279,s
286318,28280,s
286320,28281,s
286322,28282,s
286323,28283,b
286324,28284,b
286328,28285,s
286329,28286,s
286330,28287,s
286333,28288,s
286334,28289,s
286336,28290,s
286342,28291,s
286347,28292,s
286348,28293,s
286349,28294,s
286352,28295,s
286353,28296,s
286355,28297,s
286356,28298,s
286359,28299,s
286360,28300,b
286362,28301,s
286363,28302,b
286365,28303,s
286366,28304,s
286370,28305,b
286372,28306,s
286375,28307,s
286376,28308,s
286378,28309,s
286379,28310,s
286380,28311,s
286384,28312,s
286386,28313,s
286388,28314,s
286389,28315,s
286390,28316,s
286392,28317,s
286397,28318,s
286399,28319,s
286400,28320,s
286402,28321,s
286403,28322,s
286406,28323,s
286407,28324,s
286408,28325,b
286410,28326,s
286411,28327,s
286412,28328,s
286413,28329,s
286417,28330,b
286419,28331,s
286420,28332,s
286421,28333,s
286422,28334,s
286423,28335,b
286426,28336,b
286427,28337,s
286428,28338,s
286429,28339,s
286431,28340,s
286434,28341,s
286438,28342,s
286439,28343,s
286440,28344,s
286441,28345,s
286444,28346,s
286445,28347,s
286447,28348,s
286450,28349,b
286452,28350,s
286453,28351,s
286454,28352,b
286455,28353,s
286456,28354,b
286458,28355,s
286460,28356,s
286466,28357,s
286469,28358,s
286470,28359,s
286472,28360,s
286474,28361,s
286475,28362,s
286477,28363,s
286478,28364,s
286483,28365,s
286486,28366,s
286487,28367,s
286491,28368,b
286493,28369,s
286494,28370,s
286497,28371,s
286498,28372,s
286499,28373,b
286500,28374,s
286503,28375,s
286505,28376,s
286508,28377,s
286512,28378,s
286513,28379,s
286515,28380,s
286516,28381,s
286517,28382,s
286519,28383,s
286525,28384,b
286533,28385,s
286535,28386,b
286538,28387,s
286540,28388,s
286541,28389,s
286542,28390,s
286549,28391,s
286552,28392,s
286553,28393,s
286555,28394,s
286556,28395,s
286557,28396,s
286559,28397,s
286562,28398,s
286563,28399,s
286564,28400,b
286565,28401,s
286567,28402,s
286571,28403,s
286572,28404,s
286575,28405,s
286576,28406,s
286577,28407,s
286579,28408,s
286582,28409,s
286583,28410,s
286584,28411,s
286588,28412,b
286589,28413,s
286593,28414,s
286594,28415,s
286595,28416,s
286598,28417,s
286600,28418,s
286602,28419,s
286603,28420,s
286605,28421,b
286606,28422,s
286608,28423,b
286609,28424,s
286610,28425,s
286613,28426,s
286616,28427,s
286622,28428,s
286623,28429,s
286626,28430,s
286628,28431,s
286629,28432,s
286631,28433,s
286632,28434,s
286634,28435,s
286636,28436,s
286637,28437,s
286639,28438,b
286641,28439,s
286643,28440,s
286647,28441,s
286649,28442,s
286650,28443,s
286651,28444,s
286652,28445,b
286653,28446,s
286655,28447,s
286657,28448,s
286660,28449,b
286661,28450,s
286662,28451,s
286663,28452,s
286665,28453,s
286666,28454,s
286669,28455,s
286673,28456,s
286677,28457,s
286681,28458,s
286682,28459,s
286683,28460,s
286685,28461,s
286686,28462,b
286690,28463,s
286692,28464,b
286696,28465,s
286698,28466,s
286699,28467,s
286700,28468,s
286701,28469,b
286703,28470,s
286704,28471,s
286705,28472,s
286714,28473,s
286720,28474,s
286721,28475,s
286723,28476,s
286724,28477,s
286726,28478,b
286728,28479,s
286729,28480,s
286730,28481,s
286735,28482,s
286736,28483,s
286738,28484,b
286739,28485,b
286742,28486,s
286743,28487,s
286746,28488,s
286748,28489,s
286749,28490,s
286752,28491,s
286754,28492,s
286755,28493,s
286756,28494,s
286757,28495,b
286758,28496,s
286762,28497,s
286764,28498,s
286766,28499,s
286770,28500,s
286771,28501,b
286775,28502,s
286776,28503,s
286777,28504,s
286780,28505,s
286781,28506,b
286783,28507,s
286784,28508,s
286787,28509,s
286789,28510,s
286791,28511,s
286792,28512,b
286794,28513,s
286795,28514,s
286797,28515,s
286801,28516,s
286805,28517,s
286807,28518,b
286812,28519,s
286815,28520,s
286816,28521,b
286817,28522,b
286818,28523,s
286827,28524,s
286828,28525,s
286829,28526,s
286831,28527,s
286832,28528,s
286833,28529,s
286836,28530,s
286842,28531,b
286845,28532,s
286849,28533,s
286851,28534,s
286854,28535,s
286855,28536,b
286856,28537,s
286858,28538,b
286863,28539,b
286864,28540,s
286868,28541,s
286872,28542,s
286873,28543,s
286875,28544,b
286876,28545,s
286879,28546,s
286881,28547,s
286882,28548,s
286884,28549,b
286886,28550,b
286887,28551,s
286888,28552,s
286889,28553,s
286892,28554,s
286895,28555,s
286897,28556,s
286898,28557,s
286899,28558,s
286901,28559,s
286902,28560,s
286905,28561,b
286906,28562,s
286908,28563,b
286909,28564,s
286910,28565,s
286911,28566,s
286912,28567,b
286913,28568,b
286917,28569,b
286922,28570,s
286923,28571,b
286924,28572,s
286925,28573,b
286926,28574,b
286927,28575,s
286929,28576,s
286934,28577,s
286935,28578,s
286938,28579,b
286941,28580,b
286943,28581,s
286944,28582,s
286946,28583,s
286948,28584,s
286952,28585,s
286955,28586,s
286956,28587,s
286959,28588,s
286960,28589,b
286963,28590,s
286964,28591,s
286967,28592,s
286969,28593,s
286970,28594,s
286971,28595,s
286973,28596,s
286975,28597,b
286976,28598,b
286977,28599,s
286978,28600,s
286981,28601,s
286984,28602,s
286986,28603,s
286987,28604,s
286988,28605,b
286991,28606,s
286992,28607,s
286994,28608,s
286999,28609,s
287000,28610,s
287001,28611,s
287002,28612,s
287004,28613,s
287005,28614,s
287006,28615,s
287007,28616,s
287008,28617,s
287013,28618,s
287015,28619,b
287016,28620,s
287023,28621,s
287025,28622,s
287026,28623,s
287028,28624,s
287032,28625,s
287038,28626,b
287039,28627,s
287042,28628,s
287043,28629,b
287044,28630,s
287046,28631,s
287048,28632,s
287049,28633,s
287050,28634,b
287052,28635,b
287054,28636,s
287055,28637,s
287058,28638,s
287060,28639,s
287061,28640,s
287062,28641,s
287063,28642,s
287064,28643,s
287066,28644,s
287067,28645,s
287068,28646,s
287072,28647,s
287073,28648,s
287077,28649,s
287078,28650,s
287080,28651,b
287082,28652,s
287083,28653,s
287084,28654,s
287085,28655,s
287086,28656,s
287087,28657,s
287088,28658,s
287093,28659,b
287096,28660,s
287097,28661,s
287100,28662,b
287105,28663,b
287106,28664,b
287107,28665,b
287109,28666,s
287116,28667,s
287117,28668,s
287119,28669,s
287121,28670,s
287128,28671,s
287130,28672,s
287132,28673,s
287136,28674,b
287137,28675,s
287138,28676,s
287143,28677,s
287147,28678,s
287148,28679,b
287150,28680,b
287151,28681,b
287155,28682,s
287157,28683,s
287162,28684,s
287163,28685,b
287164,28686,s
287167,28687,b
287169,28688,s
287171,28689,s
287173,28690,s
287175,28691,b
287179,28692,s
287181,28693,s
287183,28694,b
287184,28695,b
287186,28696,b
287191,28697,s
287196,28698,s
287197,28699,s
287201,28700,s
287203,28701,s
287204,28702,s
287205,28703,s
287206,28704,s
287207,28705,s
287208,28706,s
287213,28707,s
287216,28708,s
287219,28709,b
287220,28710,b
287221,28711,s
287222,28712,s
287223,28713,s
287224,28714,s
287225,28715,b
287226,28716,s
287227,28717,s
287228,28718,s
287229,28719,b
287230,28720,s
287232,28721,s
287233,28722,s
287234,28723,s
287238,28724,s
287242,28725,s
287244,28726,s
287249,28727,s
287252,28728,s
287253,28729,b
287257,28730,s
287259,28731,s
287261,28732,b
287262,28733,s
287263,28734,s
287266,28735,s
287268,28736,b
287270,28737,s
287271,28738,s
287273,28739,s
287275,28740,s
287277,28741,b
287282,28742,s
287284,28743,s
287286,28744,s
287288,28745,b
287293,28746,s
287298,28747,s
287299,28748,s
287304,28749,b
287306,28750,s
287307,28751,s
287309,28752,s
287311,28753,s
287312,28754,s
287314,28755,s
287318,28756,s
287322,28757,s
287325,28758,s
287326,28759,s
287327,28760,s
287328,28761,b
287331,28762,b
287333,28763,s
287335,28764,s
287338,28765,s
287340,28766,s
287341,28767,s
287345,28768,s
287346,28769,s
287348,28770,s
287352,28771,s
287355,28772,b
287357,28773,b
287359,28774,s
287366,28775,s
287367,28776,s
287368,28777,s
287369,28778,b
287370,28779,b
287371,28780,s
287373,28781,s
287375,28782,b
287379,28783,s
287383,28784,s
287384,28785,s
287387,28786,s
287388,28787,s
287392,28788,s
287394,28789,b
287396,28790,s
287397,28791,s
287398,28792,s
287399,28793,b
287400,28794,s
287403,28795,s
287404,28796,s
287408,28797,b
287411,28798,s
287412,28799,s
287414,28800,s
287416,28801,s
287417,28802,b
287420,28803,s
287422,28804,s
287423,28805,s
287426,28806,b
287428,28807,s
287429,28808,b
287430,28809,s
287432,28810,s
287434,28811,s
287437,28812,b
287438,28813,s
287441,28814,b
287444,28815,s
287445,28816,s
287447,28817,s
287448,28818,s
287450,28819,b
287451,28820,b
287452,28821,s
287458,28822,b
287460,28823,s
287461,28824,s
287462,28825,s
287467,28826,s
287468,28827,s
287473,28828,b
287478,28829,s
287480,28830,s
287485,28831,b
287490,28832,s
287492,28833,s
287493,28834,s
287494,28835,s
287495,28836,b
287498,28837,s
287502,28838,b
287504,28839,s
287505,28840,s
287506,28841,s
287508,28842,s
287509,28843,s
287510,28844,s
287515,28845,s
287519,28846,s
287521,28847,s
287522,28848,s
287523,28849,s
287525,28850,s
287529,28851,s
287531,28852,s
287533,28853,s
287540,28854,s
287541,28855,s
287542,28856,b
287543,28857,s
287544,28858,s
287546,28859,s
287548,28860,s
287549,28861,s
287550,28862,s
287552,28863,b
287553,28864,s
287557,28865,s
287559,28866,s
287560,28867,s
287566,28868,s
287567,28869,s
287568,28870,s
287572,28871,s
287575,28872,s
287576,28873,s
287577,28874,s
287581,28875,s
287582,28876,s
287584,28877,s
287589,28878,s
287591,28879,s
287592,28880,s
287595,28881,s
287598,28882,s
287601,28883,s
287602,28884,b
287603,28885,s
287605,28886,s
287606,28887,b
287608,28888,s
287609,28889,b
287610,28890,s
287611,28891,s
287614,28892,s
287616,28893,s
287617,28894,s
287618,28895,s
287623,28896,s
287628,28897,s
287632,28898,s
287633,28899,b
287638,28900,s
287640,28901,s
287643,28902,s
287644,28903,s
287645,28904,s
287646,28905,s
287647,28906,s
287648,28907,s
287651,28908,s
287653,28909,b
287654,28910,s
287655,28911,s
287656,28912,s
287657,28913,s
287658,28914,s
287661,28915,b
287662,28916,s
287666,28917,s
287668,28918,s
287670,28919,s
287673,28920,s
287675,28921,s
287677,28922,s
287678,28923,s
287679,28924,s
287681,28925,s
287683,28926,s
287684,28927,s
287685,28928,s
287690,28929,s
287692,28930,s
287695,28931,s
287698,28932,s
287700,28933,s
287702,28934,s
287703,28935,b
287705,28936,s
287706,28937,b
287709,28938,s
287710,28939,b
287711,28940,s
287713,28941,s
287714,28942,s
287715,28943,s
287716,28944,s
287717,28945,s
287723,28946,s
287726,28947,s
287727,28948,s
287729,28949,s
287730,28950,s
287732,28951,s
287733,28952,s
287738,28953,s
287740,28954,s
287741,28955,s
287742,28956,s
287744,28957,b
287745,28958,b
287747,28959,s
287750,28960,s
287752,28961,s
287753,28962,s
287754,28963,b
287760,28964,s
287762,28965,s
287764,28966,b
287768,28967,s
287770,28968,s
287771,28969,s
287772,28970,s
287773,28971,s
287775,28972,s
287778,28973,s
287779,28974,b
287783,28975,s
287787,28976,b
287788,28977,s
287795,28978,s
287796,28979,b
287798,28980,s
287799,28981,s
287801,28982,s
287805,28983,s
287806,28984,s
287807,28985,s
287811,28986,s
287812,28987,s
287813,28988,b
287814,28989,s
287822,28990,b
287825,28991,s
287826,28992,s
287827,28993,s
287830,28994,s
287831,28995,s
287832,28996,b
287834,28997,b
287835,28998,s
287837,28999,b
287842,29000,s
287843,29001,b
287845,29002,s
287846,29003,s
287848,29004,s
287849,29005,s
287850,29006,s
287852,29007,s
287855,29008,s
287859,29009,s
287860,29010,s
287861,29011,b
287862,29012,s
287863,29013,b
287864,29014,s
287870,29015,s
287871,29016,s
287877,29017,s
287878,29018,s
287880,29019,s
287881,29020,b
287882,29021,s
287883,29022,s
287886,29023,b
287893,29024,s
287900,29025,s
287902,29026,s
287903,29027,b
287907,29028,s
287908,29029,s
287909,29030,b
287911,29031,s
287912,29032,s
287916,29033,s
287918,29034,s
287919,29035,s
287922,29036,s
287923,29037,s
287926,29038,s
287928,29039,s
287930,29040,b
287932,29041,s
287936,29042,s
287938,29043,s
287940,29044,b
287945,29045,s
287946,29046,s
287947,29047,s
287951,29048,s
287952,29049,s
287953,29050,s
287954,29051,s
287964,29052,s
287965,29053,s
287967,29054,s
287969,29055,b
287971,29056,s
287972,29057,s
287974,29058,s
287976,29059,s
287979,29060,b
287980,29061,s
287982,29062,s
287991,29063,s
287992,29064,s
287995,29065,s
288000,29066,b
288006,29067,s
288010,29068,b
288011,29069,s
288013,29070,s
288015,29071,s
288019,29072,s
288022,29073,s
288023,29074,s
288024,29075,s
288026,29076,s
288030,29077,s
288031,29078,s
288038,29079,s
288040,29080,s
288041,29081,s
288043,29082,s
288045,29083,b
288046,29084,s
288047,29085,b
288049,29086,s
288051,29087,s
288057,29088,s
288061,29089,s
288062,29090,s
288063,29091,b
288065,29092,s
288067,29093,s
288068,29094,b
288071,29095,s
288072,29096,s
288074,29097,s
288077,29098,s
288078,29099,s
288080,29100,s
288083,29101,b
288085,29102,b
288086,29103,s
288089,29104,s
288090,29105,s
288091,29106,s
288092,29107,s
288093,29108,s
288095,29109,b
288097,29110,s
288098,29111,s
288099,29112,b
288103,29113,s
288109,29114,s
288110,29115,s
288116,29116,s
288119,29117,s
288122,29118,s
288130,29119,s
288132,29120,s
288134,29121,s
288135,29122,s
288138,29123,s
288142,29124,s
288143,29125,b
288144,29126,s
288147,29127,s
288150,29128,b
288151,29129,s
288153,29130,s
288154,29131,b
288156,29132,s
288158,29133,s
288159,29134,s
288161,29135,s
288164,29136,s
288167,29137,s
288173,29138,s
288175,29139,b
288176,29140,s
288177,29141,b
288182,29142,s
288186,29143,s
288187,29144,s
288191,29145,s
288192,29146,s
288193,29147,b
288198,29148,s
288200,29149,s
288203,29150,s
288207,29151,s
288210,29152,s
288211,29153,b
288212,29154,s
288213,29155,b
288215,29156,s
288218,29157,s
288219,29158,s
288221,29159,s
288222,29160,s
288224,29161,s
288225,29162,s
288226,29163,s
288229,29164,s
288233,29165,s
288234,29166,s
288236,29167,s
288238,29168,s
288241,29169,s
288245,29170,b
288246,29171,s
288248,29172,s
288249,29173,s
288251,29174,s
288252,29175,b
288256,29176,s
288259,29177,s
288261,29178,b
288264,29179,s
288267,29180,s
288269,29181,s
288271,29182,s
288272,29183,s
288273,29184,s
288275,29185,s
288282,29186,s
288284,29187,b
288285,29188,s
288288,29189,s
288289,29190,b
288291,29191,s
288294,29192,s
288296,29193,s
288297,29194,s
288300,29195,s
288302,29196,b
288306,29197,s
288307,29198,b
288308,29199,b
288309,29200,s
288311,29201,s
288312,29202,b
288315,29203,s
288316,29204,s
288318,29205,b
288321,29206,s
288326,29207,s
288329,29208,b
288330,29209,s
288333,29210,b
288338,29211,s
288339,29212,s
288340,29213,b
288343,29214,s
288344,29215,s
288350,29216,s
288351,29217,s
288354,29218,s
288356,29219,s
288357,29220,s
288358,29221,s
288359,29222,s
288360,29223,s
288361,29224,s
288364,29225,s
288365,29226,s
288367,29227,s
288368,29228,s
288375,29229,s
288377,29230,s
288378,29231,s
288379,29232,s
288383,29233,b
288386,29234,s
288388,29235,s
288390,29236,s
288391,29237,s
288394,29238,s
288395,29239,s
288398,29240,s
288401,29241,s
288402,29242,s
288404,29243,s
288407,29244,b
288409,29245,s
288411,29246,b
288412,29247,s
288413,29248,b
288415,29249,s
288417,29250,b
288418,29251,b
288421,29252,s
288422,29253,s
288423,29254,s
288425,29255,b
288426,29256,s
288429,29257,s
288430,29258,s
288432,29259,s
288436,29260,s
288437,29261,b
288438,29262,s
288439,29263,s
288440,29264,s
288442,29265,s
288445,29266,s
288449,29267,s
288450,29268,s
288451,29269,s
288454,29270,s
288455,29271,s
288456,29272,s
288458,29273,s
288459,29274,b
288462,29275,s
288464,29276,s
288466,29277,s
288468,29278,s
288473,29279,s
288476,29280,s
288477,29281,s
288478,29282,s
288487,29283,b
288489,29284,s
288492,29285,s
288493,29286,s
288494,29287,s
288496,29288,s
288498,29289,s
288500,29290,s
288503,29291,s
288504,29292,b
288505,29293,s
288506,29294,s
288507,29295,b
288510,29296,s
288511,29297,s
288512,29298,s
288514,29299,b
288515,29300,s
288518,29301,s
288520,29302,s
288527,29303,s
288529,29304,s
288530,29305,b
288532,29306,b
288534,29307,b
288537,29308,b
288538,29309,s
288539,29310,s
288540,29311,s
288544,29312,s
288546,29313,s
288548,29314,s
288551,29315,s
288555,29316,s
288557,29317,b
288560,29318,s
288561,29319,s
288563,29320,s
288564,29321,s
288565,29322,s
288566,29323,s
288572,29324,s
288574,29325,s
288578,29326,b
288579,29327,s
288580,29328,s
288581,29329,s
288583,29330,b
288584,29331,s
288586,29332,s
288587,29333,s
288590,29334,b
288591,29335,s
288596,29336,b
288598,29337,s
288600,29338,s
288603,29339,s
288604,29340,s
288606,29341,s
288607,29342,s
288608,29343,s
288612,29344,s
288614,29345,s
288615,29346,s
288617,29347,b
288618,29348,s
288619,29349,s
288621,29350,b
288624,29351,s
288626,29352,s
288629,29353,s
288630,29354,s
288636,29355,b
288638,29356,b
288641,29357,s
288642,29358,s
288646,29359,s
288648,29360,s
288652,29361,b
288654,29362,s
288655,29363,s
288656,29364,s
288660,29365,s
288662,29366,s
288663,29367,b
288671,29368,s
288677,29369,s
288678,29370,s
288679,29371,s
288680,29372,s
288683,29373,s
288684,29374,b
288690,29375,s
288691,29376,s
288692,29377,b
288693,29378,s
288694,29379,s
288696,29380,b
288700,29381,b
288704,29382,s
288706,29383,s
288707,29384,b
288708,29385,s
288710,29386,s
288713,29387,s
288715,29388,b
288716,29389,b
288721,29390,s
288724,29391,s
288728,29392,s
288731,29393,s
288734,29394,s
288737,29395,s
288742,29396,s
288743,29397,s
288745,29398,s
288746,29399,s
288749,29400,s
288750,29401,s
288752,29402,s
288753,29403,s
288754,29404,s
288757,29405,s
288759,29406,s
288760,29407,s
288761,29408,s
288763,29409,s
288764,29410,s
288765,29411,s
288766,29412,s
288767,29413,s
288768,29414,s
288771,29415,s
288772,29416,s
288774,29417,s
288775,29418,s
288777,29419,s
288779,29420,s
288780,29421,s
288785,29422,b
288787,29423,s
288788,29424,s
288791,29425,s
288792,29426,s
288793,29427,s
288795,29428,s
288797,29429,b
288801,29430,s
288804,29431,b
288805,29432,s
288807,29433,s
288808,29434,s
288813,29435,s
288815,29436,s
288818,29437,b
288819,29438,s
288820,29439,s
288821,29440,b
288823,29441,s
288824,29442,b
288827,29443,s
288829,29444,b
288830,29445,s
288839,29446,s
288842,29447,s
288843,29448,s
288845,29449,s
288846,29450,s
288847,29451,s
288849,29452,s
288858,29453,s
288859,29454,b
288860,29455,s
288863,29456,s
288866,29457,s
288867,29458,s
288869,29459,s
288871,29460,b
288873,29461,s
288874,29462,s
288875,29463,s
288878,29464,s
288883,29465,s
288885,29466,s
288886,29467,s
288890,29468,s
288891,29469,s
288894,29470,s
288895,29471,s
288897,29472,s
288900,29473,b
288903,29474,s
288904,29475,b
288905,29476,s
288906,29477,s
288907,29478,s
288910,29479,s
288911,29480,s
288913,29481,s
288915,29482,s
288916,29483,b
288917,29484,s
288919,29485,s
288920,29486,s
288923,29487,s
288924,29488,s
288925,29489,s
288926,29490,s
288927,29491,s
288928,29492,s
288932,29493,s
288934,29494,s
288936,29495,b
288938,29496,b
288941,29497,s
288945,29498,b
288946,29499,s
288947,29500,b
288948,29501,s
288949,29502,s
288950,29503,s
288954,29504,s
288955,29505,s
288956,29506,s
288960,29507,b
288962,29508,s
288965,29509,s
288967,29510,s
288969,29511,s
288970,29512,s
288974,29513,s
288975,29514,s
288979,29515,s
288980,29516,s
288982,29517,s
288984,29518,s
288986,29519,s
288987,29520,s
288989,29521,s
288991,29522,s
288993,29523,s
288995,29524,s
288997,29525,b
288999,29526,b
289001,29527,s
289004,29528,b
289011,29529,s
289013,29530,s
289014,29531,s
289019,29532,s
289020,29533,s
289022,29534,s
289023,29535,s
289024,29536,b
289027,29537,s
289030,29538,s
289033,29539,s
289035,29540,s
289036,29541,s
289038,29542,s
289040,29543,s
289042,29544,s
289044,29545,s
289048,29546,s
289050,29547,s
289052,29548,s
289053,29549,b
289054,29550,s
289058,29551,s
289061,29552,s
289063,29553,b
289064,29554,s
289065,29555,b
289068,29556,s
289069,29557,s
289072,29558,s
289073,29559,s
289074,29560,s
289076,29561,s
289078,29562,s
289082,29563,s
289087,29564,b
289089,29565,s
289090,29566,s
289095,29567,s
289101,29568,s
289103,29569,b
289104,29570,s
289105,29571,s
289106,29572,s
289107,29573,s
289108,29574,s
289109,29575,s
289111,29576,s
289112,29577,b
289113,29578,s
289118,29579,s
289119,29580,s
289120,29581,b
289124,29582,s
289126,29583,b
289127,29584,s
289128,29585,b
289129,29586,s
289130,29587,s
289131,29588,s
289132,29589,s
289134,29590,b
289137,29591,s
289138,29592,s
289142,29593,s
289144,29594,b
289146,29595,s
289148,29596,b
289151,29597,s
289153,29598,s
289156,29599,s
289160,29600,s
289163,29601,s
289166,29602,s
289167,29603,s
289169,29604,s
289170,29605,s
289171,29606,s
289172,29607,s
289173,29608,s
289174,29609,s
289180,29610,s
289181,29611,s
289184,29612,s
289185,29613,b
289187,29614,b
289188,29615,s
289191,29616,s
289192,29617,s
289196,29618,s
289197,29619,s
289200,29620,s
289201,29621,b
289203,29622,s
289206,29623,s
289207,29624,s
289208,29625,s
289209,29626,s
289210,29627,s
289211,29628,s
289214,29629,s
289216,29630,s
289217,29631,s
289218,29632,s
289221,29633,s
289225,29634,s
289226,29635,s
289228,29636,s
289229,29637,b
289230,29638,s
289231,29639,s
289233,29640,s
289238,29641,s
289239,29642,s
289241,29643,s
289243,29644,s
289245,29645,s
289246,29646,s
289247,29647,s
289248,29648,s
289250,29649,s
289254,29650,b
289255,29651,s
289256,29652,b
289259,29653,s
289261,29654,s
289265,29655,s
289269,29656,b
289270,29657,s
289274,29658,s
289275,29659,s
289277,29660,s
289278,29661,s
289281,29662,s
289282,29663,s
289284,29664,s
289288,29665,s
289289,29666,s
289290,29667,s
289291,29668,b
289294,29669,s
289295,29670,s
289296,29671,s
289301,29672,s
289303,29673,s
289307,29674,s
289310,29675,s
289313,29676,s
289315,29677,s
289320,29678,s
289321,29679,b
289324,29680,s
289326,29681,s
289328,29682,s
289329,29683,s
289330,29684,s
289331,29685,b
289332,29686,s
289333,29687,s
289334,29688,s
289338,29689,s
289341,29690,s
289343,29691,s
289344,29692,s
289345,29693,s
289346,29694,s
289347,29695,s
289348,29696,s
289349,29697,s
289350,29698,s
289351,29699,s
289352,29700,b
289353,29701,s
289354,29702,s
289357,29703,s
289358,29704,s
289364,29705,s
289365,29706,b
289372,29707,s
289373,29708,s
289374,29709,s
289375,29710,s
289378,29711,s
289380,29712,s
289387,29713,s
289388,29714,s
289390,29715,s
289394,29716,s
289395,29717,s
289396,29718,s
289398,29719,s
289399,29720,s
289401,29721,s
289410,29722,s
289413,29723,s
289414,29724,s
289416,29725,s
289417,29726,s
289418,29727,s
289419,29728,s
289420,29729,s
289422,29730,s
289424,29731,s
289425,29732,s
289426,29733,s
289427,29734,b
289429,29735,s
289434,29736,s
289435,29737,b
289436,29738,s
289437,29739,s
289438,29740,s
289439,29741,s
289440,29742,s
289441,29743,s
289442,29744,b
289443,29745,b
289445,29746,b
289448,29747,s
289449,29748,s
289451,29749,s
289452,29750,s
289453,29751,s
289458,29752,s
289459,29753,s
289460,29754,s
289461,29755,s
289463,29756,s
289465,29757,s
289466,29758,s
289467,29759,s
289470,29760,s
289473,29761,s
289475,29762,s
289477,29763,b
289479,29764,s
289480,29765,s
289482,29766,s
289483,29767,s
289484,29768,s
289487,29769,b
289488,29770,s
289491,29771,s
289496,29772,s
289497,29773,s
289498,29774,s
289500,29775,s
289502,29776,s
289504,29777,s
289505,29778,s
289509,29779,s
289513,29780,s
289515,29781,s
289518,29782,s
289521,29783,s
289522,29784,s
